"rownames","mean","se_mean","sd","conf_2.5","conf_25","conf_50","conf_75","conf_97.5","n_eff","Rhat","sp_id","spqrt_standard","slope","raw","flag_rhat","flag_neff"
"a_spqrt[2235]",-0.123942122324371,0.0024783549485352,0.179505865725101,-0.488485799143866,-0.240523165060145,-0.12409307532327,-0.000962302897829654,0.225207883607168,5246.02405234354,0.999087983767544,NA,2235,NA,NA,FALSE,FALSE
"a_spqrt[2236]",0.0150738267646109,0.00231954414236111,0.183007283567128,-0.343600063177905,-0.101467422011182,0.0132557033983425,0.132065915872945,0.3847774996845,6224.88690879212,0.999890085256762,NA,2236,NA,NA,FALSE,FALSE
"a_spqrt[2237]",0.27345168721118,0.00351347771834755,0.196689914138119,-0.0814369690009177,0.134767651439308,0.262637091480306,0.407039553040526,0.680096352509208,3133.9334807107,1.0004445412821,NA,2237,NA,NA,FALSE,FALSE
"a_spqrt[2238]",0.00601745973905202,0.00245519219147642,0.196290531048366,-0.376992079819961,-0.118873422352815,0.00515567739065785,0.132435579900835,0.403792509657857,6391.86673246499,0.9998049734228,NA,2238,NA,NA,FALSE,FALSE
"a_spqrt[2239]",0.00542391375912122,0.00249022880466884,0.187129316440725,-0.354612302642507,-0.120308880607582,0.00539555552525473,0.135511285586229,0.364627716582305,5646.83577755995,0.999567705754586,NA,2239,NA,NA,FALSE,FALSE
"a_spqrt[2240]",0.0328658951081601,0.00225364880648122,0.181744223518176,-0.33140066190048,-0.0892724089326569,0.0304867387979398,0.153370509077949,0.404966975041844,6503.52409713286,0.999454375785342,NA,2240,NA,NA,FALSE,FALSE
"a_spqrt[2241]",-0.0781104201277753,0.00281249790973329,0.188388000561727,-0.446936534818761,-0.202925437586473,-0.0780551728337857,0.0476590399150636,0.291005878578901,4486.64860552146,0.999477388517385,NA,2241,NA,NA,FALSE,FALSE
"a_spqrt[2242]",-0.0131956647582302,0.00267198357327681,0.214519662191278,-0.445985840711373,-0.151487476793325,-0.00890424687016761,0.128836139629402,0.409055633041598,6445.64883505713,0.999659157619364,NA,2242,NA,NA,FALSE,FALSE
"a_spqrt[2243]",0.00183149794539073,0.00288742331750785,0.19951317910833,-0.387227409320713,-0.132132714459286,0.00271227177440225,0.134199866355256,0.391838446564085,4774.43801171505,1.00016381399624,NA,2243,NA,NA,FALSE,FALSE
"a_spqrt[2244]",0.0395782055122711,0.00244379871518573,0.198316434152447,-0.351197230781209,-0.0891725377479767,0.0376075972690852,0.166329687794309,0.437294207817162,6585.46651173738,0.999422013765798,NA,2244,NA,NA,FALSE,FALSE
"a_spqrt[2245]",-0.0175523577971404,0.00209667981155253,0.192831324345533,-0.40253463001764,-0.144351723242506,-0.0137373140806471,0.108845142984088,0.36810470760052,8458.45300890308,0.999242478902738,NA,2245,NA,NA,FALSE,FALSE
"a_spqrt[2246]",0.00638750099139795,0.00214268086059763,0.187162393674348,-0.359364010868104,-0.117021441146303,0.0078724860319101,0.126296898436421,0.396321495778619,7629.95894496066,0.998843408456993,NA,2246,NA,NA,FALSE,FALSE
"a_spqrt[2247]",0.329290919367775,0.00374219621845675,0.181496171943257,-0.0150615179891788,0.20035146097721,0.321451476172903,0.451613080418815,0.70319753556493,2352.24106642192,1.00081285282983,NA,2247,NA,NA,FALSE,FALSE
"a_spqrt[2248]",0.00828446240304081,0.00269826526124584,0.189283054281511,-0.361487653684095,-0.119372820314733,0.00811533570343879,0.131805809371667,0.374766915426658,4921.00930359597,0.999627827905908,NA,2248,NA,NA,FALSE,FALSE
"a_spqrt[2249]",-0.0042750169288624,0.00231523357836176,0.20474348603295,-0.416592801377373,-0.138517460522399,-0.00379876453585514,0.130296473560372,0.398786784110602,7820.42871950552,0.999042871645277,NA,2249,NA,NA,FALSE,FALSE
"a_spqrt[2250]",0.00212191720817523,0.00202722120087748,0.192185225613091,-0.383013717338322,-0.117275685753338,0.00225436872563948,0.125458204409291,0.375702077671643,8987.47544565645,0.998881857813175,NA,2250,NA,NA,FALSE,FALSE
"a_spqrt[2251]",0.0572698854151938,0.00224220614795832,0.203496359413255,-0.344808167285644,-0.0762607788948672,0.0588158324816356,0.18647870681766,0.474740257928412,8236.86996722998,0.999264978979823,NA,2251,NA,NA,FALSE,FALSE
"a_spqrt[2252]",0.000183596647193907,0.00236621488448417,0.186770563115308,-0.377925008509247,-0.125252241743684,0.000170980575462935,0.129401399281021,0.369795221754645,6230.293305008,0.999036707210782,NA,2252,NA,NA,FALSE,FALSE
"a_spqrt[2253]",0.119630322613226,0.00265802867232816,0.190677726448965,-0.233534325800025,-0.0117844311190978,0.114072625957568,0.24328018932838,0.511776087711945,5146.12827126302,1.00015001659597,NA,2253,NA,NA,FALSE,FALSE
"a_spqrt[2254]",-0.0207872073070678,0.0026656770997759,0.190447011105402,-0.389191723247608,-0.145207777337428,-0.0180810367136404,0.103238591572797,0.362650211853517,5104.26531155929,0.999073969764848,NA,2254,NA,NA,FALSE,FALSE
"a_spqrt[2255]",0.0128415642205254,0.00220355160093528,0.196249128552102,-0.373408612045626,-0.112105747404048,0.0104982899058466,0.142695131957251,0.403210053256701,7931.75012361741,0.999798531504295,NA,2255,NA,NA,FALSE,FALSE
"a_spqrt[2256]",-0.00144806089077254,0.00278556139561102,0.209294897540038,-0.42169788022767,-0.131021676234228,-0.000361679099578668,0.130409271987918,0.414329856013371,5645.36220374779,0.999211860160886,NA,2256,NA,NA,FALSE,FALSE
