ID,route,stop_num,year,nlcd_code,count,numpix,percent,class,ijbg_class,description,color
536,orng-05,16,2025,71,3,553,0.542495479,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
536,orng-05,16,2025,81,398,553,71.97106691,planted,pasture,Pasture/Hay,#DBD83D
536,orng-05,16,2025,82,16,553,2.893309222,planted,cultivated crops,Cultivated Crops,#AA7028
537,orng-05,17,2025,11,33,558,5.913978495,water,water,Open Water,#476BA0
537,orng-05,17,2025,21,112,558,20.07168459,developed,developed,"Developed, Open Space",#DDC9C9
537,orng-05,17,2025,22,7,558,1.254480287,developed,developed,"Developed, Low Intensity",#D89382
537,orng-05,17,2025,41,68,558,12.18637993,forest,deciduous forest,Deciduous Forest,#68AA63
537,orng-05,17,2025,43,16,558,2.867383513,forest,mixed forest,Mixed Forest,#B5C98E
537,orng-05,17,2025,81,187,558,33.5125448,planted,pasture,Pasture/Hay,#DBD83D
537,orng-05,17,2025,82,135,558,24.19354839,planted,cultivated crops,Cultivated Crops,#AA7028
538,orng-05,18,2025,21,53,559,9.481216458,developed,developed,"Developed, Open Space",#DDC9C9
538,orng-05,18,2025,22,23,559,4.114490161,developed,developed,"Developed, Low Intensity",#D89382
538,orng-05,18,2025,41,100,559,17.88908766,forest,deciduous forest,Deciduous Forest,#68AA63
538,orng-05,18,2025,42,35,559,6.26118068,forest,evergreen forest,Evergreen Forest,#1C6330
538,orng-05,18,2025,43,54,559,9.660107335,forest,mixed forest,Mixed Forest,#B5C98E
538,orng-05,18,2025,81,41,559,7.334525939,planted,pasture,Pasture/Hay,#DBD83D
538,orng-05,18,2025,82,253,559,45.25939177,planted,cultivated crops,Cultivated Crops,#AA7028
539,orng-05,19,2025,21,78,558,13.97849462,developed,developed,"Developed, Open Space",#DDC9C9
539,orng-05,19,2025,22,32,558,5.734767025,developed,developed,"Developed, Low Intensity",#D89382
539,orng-05,19,2025,41,60,558,10.75268817,forest,deciduous forest,Deciduous Forest,#68AA63
539,orng-05,19,2025,42,126,558,22.58064516,forest,evergreen forest,Evergreen Forest,#1C6330
539,orng-05,19,2025,43,141,558,25.2688172,forest,mixed forest,Mixed Forest,#B5C98E
539,orng-05,19,2025,52,3,558,0.537634409,shrubland,shrubland,Scrub/Shrub,#CCBA7C
539,orng-05,19,2025,71,7,558,1.254480287,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
539,orng-05,19,2025,81,79,558,14.15770609,planted,pasture,Pasture/Hay,#DBD83D
539,orng-05,19,2025,82,32,558,5.734767025,planted,cultivated crops,Cultivated Crops,#AA7028
540,orng-05,20,2025,21,61,560,10.89285714,developed,developed,"Developed, Open Space",#DDC9C9
540,orng-05,20,2025,22,3,560,0.535714286,developed,developed,"Developed, Low Intensity",#D89382
540,orng-05,20,2025,41,136,560,24.28571429,forest,deciduous forest,Deciduous Forest,#68AA63
540,orng-05,20,2025,42,143,560,25.53571429,forest,evergreen forest,Evergreen Forest,#1C6330
540,orng-05,20,2025,43,88,560,15.71428571,forest,mixed forest,Mixed Forest,#B5C98E
540,orng-05,20,2025,71,1,560,0.178571429,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
540,orng-05,20,2025,81,128,560,22.85714286,planted,pasture,Pasture/Hay,#DBD83D
541,orng-06,1,2025,11,2,557,0.359066427,water,water,Open Water,#476BA0
541,orng-06,1,2025,21,61,557,10.95152603,developed,developed,"Developed, Open Space",#DDC9C9
541,orng-06,1,2025,22,1,557,0.179533214,developed,developed,"Developed, Low Intensity",#D89382
541,orng-06,1,2025,23,1,557,0.179533214,developed,developed,"Developed, Medium Intensity",#ED0000
541,orng-06,1,2025,41,103,557,18.49192101,forest,deciduous forest,Deciduous Forest,#68AA63
541,orng-06,1,2025,42,82,557,14.72172352,forest,evergreen forest,Evergreen Forest,#1C6330
541,orng-06,1,2025,43,170,557,30.52064632,forest,mixed forest,Mixed Forest,#B5C98E
541,orng-06,1,2025,52,13,557,2.333931777,shrubland,shrubland,Scrub/Shrub,#CCBA7C
541,orng-06,1,2025,71,1,557,0.179533214,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
541,orng-06,1,2025,81,123,557,22.08258528,planted,pasture,Pasture/Hay,#DBD83D
542,orng-06,2,2025,21,55,553,9.945750452,developed,developed,"Developed, Open Space",#DDC9C9
542,orng-06,2,2025,22,2,553,0.361663653,developed,developed,"Developed, Low Intensity",#D89382
542,orng-06,2,2025,41,107,553,19.34900542,forest,deciduous forest,Deciduous Forest,#68AA63
542,orng-06,2,2025,42,242,553,43.76130199,forest,evergreen forest,Evergreen Forest,#1C6330
542,orng-06,2,2025,43,133,553,24.05063291,forest,mixed forest,Mixed Forest,#B5C98E
542,orng-06,2,2025,52,1,553,0.180831826,shrubland,shrubland,Scrub/Shrub,#CCBA7C
542,orng-06,2,2025,71,4,553,0.723327306,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
542,orng-06,2,2025,81,9,553,1.627486438,planted,pasture,Pasture/Hay,#DBD83D
543,orng-06,3,2025,21,85,558,15.23297491,developed,developed,"Developed, Open Space",#DDC9C9
543,orng-06,3,2025,22,9,558,1.612903226,developed,developed,"Developed, Low Intensity",#D89382
543,orng-06,3,2025,41,88,558,15.77060932,forest,deciduous forest,Deciduous Forest,#68AA63
543,orng-06,3,2025,42,234,558,41.93548387,forest,evergreen forest,Evergreen Forest,#1C6330
543,orng-06,3,2025,43,108,558,19.35483871,forest,mixed forest,Mixed Forest,#B5C98E
543,orng-06,3,2025,52,2,558,0.358422939,shrubland,shrubland,Scrub/Shrub,#CCBA7C
543,orng-06,3,2025,81,32,558,5.734767025,planted,pasture,Pasture/Hay,#DBD83D
544,orng-06,4,2025,21,74,559,13.23792487,developed,developed,"Developed, Open Space",#DDC9C9
544,orng-06,4,2025,22,2,559,0.357781753,developed,developed,"Developed, Low Intensity",#D89382
544,orng-06,4,2025,41,294,559,52.59391771,forest,deciduous forest,Deciduous Forest,#68AA63
544,orng-06,4,2025,42,46,559,8.228980322,forest,evergreen forest,Evergreen Forest,#1C6330
544,orng-06,4,2025,43,137,559,24.50805009,forest,mixed forest,Mixed Forest,#B5C98E
544,orng-06,4,2025,81,6,559,1.073345259,planted,pasture,Pasture/Hay,#DBD83D
545,orng-06,5,2025,21,90,561,16.04278075,developed,developed,"Developed, Open Space",#DDC9C9
545,orng-06,5,2025,22,6,561,1.069518717,developed,developed,"Developed, Low Intensity",#D89382
545,orng-06,5,2025,41,228,561,40.64171123,forest,deciduous forest,Deciduous Forest,#68AA63
545,orng-06,5,2025,42,49,561,8.734402852,forest,evergreen forest,Evergreen Forest,#1C6330
545,orng-06,5,2025,43,162,561,28.87700535,forest,mixed forest,Mixed Forest,#B5C98E
545,orng-06,5,2025,90,26,561,4.634581105,wetlands,wetlands,Woody Wetlands,#BAD8EA
546,orng-06,6,2025,21,249,559,44.54382826,developed,developed,"Developed, Open Space",#DDC9C9
546,orng-06,6,2025,22,68,559,12.16457961,developed,developed,"Developed, Low Intensity",#D89382
546,orng-06,6,2025,41,36,559,6.440071556,forest,deciduous forest,Deciduous Forest,#68AA63
546,orng-06,6,2025,42,105,559,18.78354204,forest,evergreen forest,Evergreen Forest,#1C6330
546,orng-06,6,2025,43,101,559,18.06797853,forest,mixed forest,Mixed Forest,#B5C98E
547,orng-06,7,2025,11,3,557,0.538599641,water,water,Open Water,#476BA0
547,orng-06,7,2025,21,290,557,52.06463196,developed,developed,"Developed, Open Space",#DDC9C9
547,orng-06,7,2025,22,69,557,12.38779174,developed,developed,"Developed, Low Intensity",#D89382
547,orng-06,7,2025,41,87,557,15.61938959,forest,deciduous forest,Deciduous Forest,#68AA63
547,orng-06,7,2025,42,63,557,11.31059246,forest,evergreen forest,Evergreen Forest,#1C6330
547,orng-06,7,2025,43,44,557,7.8994614,forest,mixed forest,Mixed Forest,#B5C98E
547,orng-06,7,2025,71,1,557,0.179533214,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
548,orng-06,8,2025,21,93,561,16.57754011,developed,developed,"Developed, Open Space",#DDC9C9
548,orng-06,8,2025,22,135,561,24.06417112,developed,developed,"Developed, Low Intensity",#D89382
548,orng-06,8,2025,23,87,561,15.50802139,developed,developed,"Developed, Medium Intensity",#ED0000
548,orng-06,8,2025,24,13,561,2.317290553,developed,developed,"Developed, High Intensity",#AA0000
548,orng-06,8,2025,41,131,561,23.35115865,forest,deciduous forest,Deciduous Forest,#68AA63
548,orng-06,8,2025,42,52,561,9.26916221,forest,evergreen forest,Evergreen Forest,#1C6330
548,orng-06,8,2025,43,50,561,8.912655971,forest,mixed forest,Mixed Forest,#B5C98E
549,orng-06,9,2025,21,78,561,13.90374332,developed,developed,"Developed, Open Space",#DDC9C9
549,orng-06,9,2025,22,119,561,21.21212121,developed,developed,"Developed, Low Intensity",#D89382
549,orng-06,9,2025,23,67,561,11.942959,developed,developed,"Developed, Medium Intensity",#ED0000
549,orng-06,9,2025,24,4,561,0.713012478,developed,developed,"Developed, High Intensity",#AA0000
549,orng-06,9,2025,41,112,561,19.96434938,forest,deciduous forest,Deciduous Forest,#68AA63
549,orng-06,9,2025,42,111,561,19.78609626,forest,evergreen forest,Evergreen Forest,#1C6330
549,orng-06,9,2025,43,67,561,11.942959,forest,mixed forest,Mixed Forest,#B5C98E
549,orng-06,9,2025,71,3,561,0.534759358,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
550,orng-06,10,2025,21,180,558,32.25806452,developed,developed,"Developed, Open Space",#DDC9C9
550,orng-06,10,2025,22,150,558,26.88172043,developed,developed,"Developed, Low Intensity",#D89382
550,orng-06,10,2025,23,113,558,20.25089606,developed,developed,"Developed, Medium Intensity",#ED0000
550,orng-06,10,2025,24,12,558,2.150537634,developed,developed,"Developed, High Intensity",#AA0000
550,orng-06,10,2025,41,32,558,5.734767025,forest,deciduous forest,Deciduous Forest,#68AA63
550,orng-06,10,2025,42,30,558,5.376344086,forest,evergreen forest,Evergreen Forest,#1C6330
550,orng-06,10,2025,43,41,558,7.347670251,forest,mixed forest,Mixed Forest,#B5C98E
551,orng-06,11,2025,21,112,555,20.18018018,developed,developed,"Developed, Open Space",#DDC9C9
551,orng-06,11,2025,22,96,555,17.2972973,developed,developed,"Developed, Low Intensity",#D89382
551,orng-06,11,2025,23,142,555,25.58558559,developed,developed,"Developed, Medium Intensity",#ED0000
551,orng-06,11,2025,24,46,555,8.288288288,developed,developed,"Developed, High Intensity",#AA0000
551,orng-06,11,2025,41,84,555,15.13513514,forest,deciduous forest,Deciduous Forest,#68AA63
551,orng-06,11,2025,42,16,555,2.882882883,forest,evergreen forest,Evergreen Forest,#1C6330
551,orng-06,11,2025,43,51,555,9.189189189,forest,mixed forest,Mixed Forest,#B5C98E
551,orng-06,11,2025,52,1,555,0.18018018,shrubland,shrubland,Scrub/Shrub,#CCBA7C
551,orng-06,11,2025,81,7,555,1.261261261,planted,pasture,Pasture/Hay,#DBD83D
552,orng-06,12,2025,21,50,561,8.912655971,developed,developed,"Developed, Open Space",#DDC9C9
552,orng-06,12,2025,22,196,561,34.93761141,developed,developed,"Developed, Low Intensity",#D89382
552,orng-06,12,2025,23,73,561,13.01247772,developed,developed,"Developed, Medium Intensity",#ED0000
552,orng-06,12,2025,24,7,561,1.247771836,developed,developed,"Developed, High Intensity",#AA0000
552,orng-06,12,2025,NA,12,561,2.139037433,NA,NA,Barren Land,NA
552,orng-06,12,2025,41,5,561,0.891265597,forest,deciduous forest,Deciduous Forest,#68AA63
552,orng-06,12,2025,42,23,561,4.099821747,forest,evergreen forest,Evergreen Forest,#1C6330
552,orng-06,12,2025,43,46,561,8.199643494,forest,mixed forest,Mixed Forest,#B5C98E
552,orng-06,12,2025,52,7,561,1.247771836,shrubland,shrubland,Scrub/Shrub,#CCBA7C
552,orng-06,12,2025,71,3,561,0.534759358,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
552,orng-06,12,2025,81,139,561,24.7771836,planted,pasture,Pasture/Hay,#DBD83D
553,orng-06,13,2025,21,92,562,16.37010676,developed,developed,"Developed, Open Space",#DDC9C9
553,orng-06,13,2025,22,40,562,7.117437722,developed,developed,"Developed, Low Intensity",#D89382
553,orng-06,13,2025,23,6,562,1.067615658,developed,developed,"Developed, Medium Intensity",#ED0000
553,orng-06,13,2025,41,38,562,6.761565836,forest,deciduous forest,Deciduous Forest,#68AA63
553,orng-06,13,2025,42,316,562,56.22775801,forest,evergreen forest,Evergreen Forest,#1C6330
553,orng-06,13,2025,43,67,562,11.92170819,forest,mixed forest,Mixed Forest,#B5C98E
553,orng-06,13,2025,81,3,562,0.533807829,planted,pasture,Pasture/Hay,#DBD83D
554,orng-06,14,2025,11,2,562,0.355871886,water,water,Open Water,#476BA0
554,orng-06,14,2025,21,184,562,32.74021352,developed,developed,"Developed, Open Space",#DDC9C9
554,orng-06,14,2025,22,100,562,17.79359431,developed,developed,"Developed, Low Intensity",#D89382
554,orng-06,14,2025,23,7,562,1.245551601,developed,developed,"Developed, Medium Intensity",#ED0000
554,orng-06,14,2025,41,49,562,8.71886121,forest,deciduous forest,Deciduous Forest,#68AA63
554,orng-06,14,2025,42,86,562,15.3024911,forest,evergreen forest,Evergreen Forest,#1C6330
554,orng-06,14,2025,43,134,562,23.84341637,forest,mixed forest,Mixed Forest,#B5C98E
555,orng-06,15,2025,11,1,557,0.179533214,water,water,Open Water,#476BA0
555,orng-06,15,2025,21,233,557,41.83123878,developed,developed,"Developed, Open Space",#DDC9C9
555,orng-06,15,2025,22,171,557,30.70017953,developed,developed,"Developed, Low Intensity",#D89382
555,orng-06,15,2025,23,23,557,4.129263914,developed,developed,"Developed, Medium Intensity",#ED0000
555,orng-06,15,2025,41,21,557,3.770197487,forest,deciduous forest,Deciduous Forest,#68AA63
555,orng-06,15,2025,42,52,557,9.33572711,forest,evergreen forest,Evergreen Forest,#1C6330
555,orng-06,15,2025,43,56,557,10.05385996,forest,mixed forest,Mixed Forest,#B5C98E
556,orng-06,16,2025,21,219,558,39.24731183,developed,developed,"Developed, Open Space",#DDC9C9
556,orng-06,16,2025,22,148,558,26.52329749,developed,developed,"Developed, Low Intensity",#D89382
556,orng-06,16,2025,23,30,558,5.376344086,developed,developed,"Developed, Medium Intensity",#ED0000
556,orng-06,16,2025,24,10,558,1.792114695,developed,developed,"Developed, High Intensity",#AA0000
556,orng-06,16,2025,41,81,558,14.51612903,forest,deciduous forest,Deciduous Forest,#68AA63
556,orng-06,16,2025,42,19,558,3.405017921,forest,evergreen forest,Evergreen Forest,#1C6330
556,orng-06,16,2025,43,51,558,9.139784946,forest,mixed forest,Mixed Forest,#B5C98E
557,orng-06,17,2025,21,94,559,16.8157424,developed,developed,"Developed, Open Space",#DDC9C9
557,orng-06,17,2025,22,150,559,26.83363148,developed,developed,"Developed, Low Intensity",#D89382
557,orng-06,17,2025,23,104,559,18.60465116,developed,developed,"Developed, Medium Intensity",#ED0000
557,orng-06,17,2025,41,155,559,27.72808587,forest,deciduous forest,Deciduous Forest,#68AA63
557,orng-06,17,2025,42,12,559,2.146690519,forest,evergreen forest,Evergreen Forest,#1C6330
557,orng-06,17,2025,43,29,559,5.18783542,forest,mixed forest,Mixed Forest,#B5C98E
557,orng-06,17,2025,81,2,559,0.357781753,planted,pasture,Pasture/Hay,#DBD83D
557,orng-06,17,2025,90,13,559,2.325581395,wetlands,wetlands,Woody Wetlands,#BAD8EA
558,orng-06,18,2025,11,1,558,0.17921147,water,water,Open Water,#476BA0
558,orng-06,18,2025,21,124,558,22.22222222,developed,developed,"Developed, Open Space",#DDC9C9
558,orng-06,18,2025,22,109,558,19.53405018,developed,developed,"Developed, Low Intensity",#D89382
558,orng-06,18,2025,23,25,558,4.480286738,developed,developed,"Developed, Medium Intensity",#ED0000
558,orng-06,18,2025,41,84,558,15.05376344,forest,deciduous forest,Deciduous Forest,#68AA63
558,orng-06,18,2025,42,25,558,4.480286738,forest,evergreen forest,Evergreen Forest,#1C6330
558,orng-06,18,2025,43,85,558,15.23297491,forest,mixed forest,Mixed Forest,#B5C98E
558,orng-06,18,2025,81,105,558,18.8172043,planted,pasture,Pasture/Hay,#DBD83D
559,orng-06,19,2025,21,85,560,15.17857143,developed,developed,"Developed, Open Space",#DDC9C9
559,orng-06,19,2025,22,31,560,5.535714286,developed,developed,"Developed, Low Intensity",#D89382
559,orng-06,19,2025,23,1,560,0.178571429,developed,developed,"Developed, Medium Intensity",#ED0000
559,orng-06,19,2025,41,139,560,24.82142857,forest,deciduous forest,Deciduous Forest,#68AA63
559,orng-06,19,2025,42,48,560,8.571428571,forest,evergreen forest,Evergreen Forest,#1C6330
559,orng-06,19,2025,43,49,560,8.75,forest,mixed forest,Mixed Forest,#B5C98E
559,orng-06,19,2025,52,4,560,0.714285714,shrubland,shrubland,Scrub/Shrub,#CCBA7C
559,orng-06,19,2025,81,203,560,36.25,planted,pasture,Pasture/Hay,#DBD83D
560,orng-06,20,2025,11,3,561,0.534759358,water,water,Open Water,#476BA0
560,orng-06,20,2025,21,107,561,19.07308378,developed,developed,"Developed, Open Space",#DDC9C9
560,orng-06,20,2025,22,59,561,10.51693405,developed,developed,"Developed, Low Intensity",#D89382
560,orng-06,20,2025,23,12,561,2.139037433,developed,developed,"Developed, Medium Intensity",#ED0000
560,orng-06,20,2025,41,42,561,7.486631016,forest,deciduous forest,Deciduous Forest,#68AA63
560,orng-06,20,2025,42,80,561,14.26024955,forest,evergreen forest,Evergreen Forest,#1C6330
560,orng-06,20,2025,43,95,561,16.93404635,forest,mixed forest,Mixed Forest,#B5C98E
560,orng-06,20,2025,52,3,561,0.534759358,shrubland,shrubland,Scrub/Shrub,#CCBA7C
560,orng-06,20,2025,71,1,561,0.178253119,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
560,orng-06,20,2025,81,159,561,28.34224599,planted,pasture,Pasture/Hay,#DBD83D
561,orng-07,1,2025,21,191,560,34.10714286,developed,developed,"Developed, Open Space",#DDC9C9
561,orng-07,1,2025,22,27,560,4.821428571,developed,developed,"Developed, Low Intensity",#D89382
561,orng-07,1,2025,41,122,560,21.78571429,forest,deciduous forest,Deciduous Forest,#68AA63
561,orng-07,1,2025,42,25,560,4.464285714,forest,evergreen forest,Evergreen Forest,#1C6330
561,orng-07,1,2025,43,80,560,14.28571429,forest,mixed forest,Mixed Forest,#B5C98E
561,orng-07,1,2025,71,3,560,0.535714286,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
561,orng-07,1,2025,81,112,560,20,planted,pasture,Pasture/Hay,#DBD83D
562,orng-07,2,2025,21,101,558,18.10035842,developed,developed,"Developed, Open Space",#DDC9C9
562,orng-07,2,2025,22,16,558,2.867383513,developed,developed,"Developed, Low Intensity",#D89382
562,orng-07,2,2025,41,106,558,18.99641577,forest,deciduous forest,Deciduous Forest,#68AA63
562,orng-07,2,2025,42,116,558,20.78853047,forest,evergreen forest,Evergreen Forest,#1C6330
562,orng-07,2,2025,43,110,558,19.71326165,forest,mixed forest,Mixed Forest,#B5C98E
562,orng-07,2,2025,52,2,558,0.358422939,shrubland,shrubland,Scrub/Shrub,#CCBA7C
562,orng-07,2,2025,81,107,558,19.17562724,planted,pasture,Pasture/Hay,#DBD83D
563,orng-07,3,2025,21,69,559,12.34347048,developed,developed,"Developed, Open Space",#DDC9C9
563,orng-07,3,2025,22,7,559,1.252236136,developed,developed,"Developed, Low Intensity",#D89382
563,orng-07,3,2025,41,265,559,47.40608229,forest,deciduous forest,Deciduous Forest,#68AA63
563,orng-07,3,2025,42,50,559,8.944543828,forest,evergreen forest,Evergreen Forest,#1C6330
563,orng-07,3,2025,43,81,559,14.490161,forest,mixed forest,Mixed Forest,#B5C98E
563,orng-07,3,2025,52,6,559,1.073345259,shrubland,shrubland,Scrub/Shrub,#CCBA7C
563,orng-07,3,2025,71,10,559,1.788908766,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
563,orng-07,3,2025,81,71,559,12.70125224,planted,pasture,Pasture/Hay,#DBD83D
564,orng-07,4,2025,11,5,556,0.899280576,water,water,Open Water,#476BA0
564,orng-07,4,2025,21,89,556,16.00719424,developed,developed,"Developed, Open Space",#DDC9C9
564,orng-07,4,2025,22,11,556,1.978417266,developed,developed,"Developed, Low Intensity",#D89382
564,orng-07,4,2025,41,121,556,21.76258993,forest,deciduous forest,Deciduous Forest,#68AA63
564,orng-07,4,2025,42,32,556,5.755395683,forest,evergreen forest,Evergreen Forest,#1C6330
564,orng-07,4,2025,43,158,556,28.41726619,forest,mixed forest,Mixed Forest,#B5C98E
564,orng-07,4,2025,52,7,556,1.258992806,shrubland,shrubland,Scrub/Shrub,#CCBA7C
564,orng-07,4,2025,71,4,556,0.71942446,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
564,orng-07,4,2025,81,129,556,23.20143885,planted,pasture,Pasture/Hay,#DBD83D
565,orng-07,5,2025,21,81,560,14.46428571,developed,developed,"Developed, Open Space",#DDC9C9
565,orng-07,5,2025,22,5,560,0.892857143,developed,developed,"Developed, Low Intensity",#D89382
