"County_Route","nlcd","year","routehalf","frequency","totpix","class","ijbg_class","description","color","percent"
"Chatham-01","90",2016,2,0,5591,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Chatham-01","90",2019,2,0,5591,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Chatham-01","90",2021,2,0,5591,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Chatham-01","95",2001,2,0,5591,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2004,2,0,5591,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2006,2,0,5591,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2008,2,0,5591,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2011,2,0,5591,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2013,2,0,5591,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2016,2,0,5591,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2019,2,0,5591,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2021,2,0,5591,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-02","11",2001,1,37,5572,"water","water","Open Water","#476BA0",0.664034458004307
"Chatham-02","11",2004,1,38,5572,"water","water","Open Water","#476BA0",0.681981335247667
"Chatham-02","11",2006,1,38,5572,"water","water","Open Water","#476BA0",0.681981335247667
"Chatham-02","11",2008,1,37,5572,"water","water","Open Water","#476BA0",0.664034458004307
"Chatham-02","11",2011,1,37,5572,"water","water","Open Water","#476BA0",0.664034458004307
"Chatham-02","11",2013,1,37,5572,"water","water","Open Water","#476BA0",0.664034458004307
"Chatham-02","11",2016,1,38,5572,"water","water","Open Water","#476BA0",0.681981335247667
"Chatham-02","11",2019,1,37,5572,"water","water","Open Water","#476BA0",0.664034458004307
"Chatham-02","11",2021,1,37,5572,"water","water","Open Water","#476BA0",0.664034458004307
"Chatham-02","21",2001,1,644,5572,"developed","developed","Developed, Open Space","#DDC9C9",11.5577889447236
"Chatham-02","21",2004,1,644,5572,"developed","developed","Developed, Open Space","#DDC9C9",11.5577889447236
"Chatham-02","21",2006,1,665,5572,"developed","developed","Developed, Open Space","#DDC9C9",11.9346733668342
"Chatham-02","21",2008,1,665,5572,"developed","developed","Developed, Open Space","#DDC9C9",11.9346733668342
"Chatham-02","21",2011,1,688,5572,"developed","developed","Developed, Open Space","#DDC9C9",12.3474515434314
"Chatham-02","21",2013,1,688,5572,"developed","developed","Developed, Open Space","#DDC9C9",12.3474515434314
"Chatham-02","21",2016,1,684,5572,"developed","developed","Developed, Open Space","#DDC9C9",12.275664034458
"Chatham-02","21",2019,1,587,5572,"developed","developed","Developed, Open Space","#DDC9C9",10.5348169418521
"Chatham-02","21",2021,1,587,5572,"developed","developed","Developed, Open Space","#DDC9C9",10.5348169418521
"Chatham-02","22",2001,1,293,5572,"developed","developed","Developed, Low Intensity","#D89382",5.25843503230438
"Chatham-02","22",2004,1,293,5572,"developed","developed","Developed, Low Intensity","#D89382",5.25843503230438
"Chatham-02","22",2006,1,330,5572,"developed","developed","Developed, Low Intensity","#D89382",5.92246949030869
"Chatham-02","22",2008,1,330,5572,"developed","developed","Developed, Low Intensity","#D89382",5.92246949030869
"Chatham-02","22",2011,1,412,5572,"developed","developed","Developed, Low Intensity","#D89382",7.39411342426418
"Chatham-02","22",2013,1,412,5572,"developed","developed","Developed, Low Intensity","#D89382",7.39411342426418
"Chatham-02","22",2016,1,413,5572,"developed","developed","Developed, Low Intensity","#D89382",7.41206030150754
"Chatham-02","22",2019,1,451,5572,"developed","developed","Developed, Low Intensity","#D89382",8.0940416367552
"Chatham-02","22",2021,1,451,5572,"developed","developed","Developed, Low Intensity","#D89382",8.0940416367552
"Chatham-02","23",2001,1,50,5572,"developed","developed","Developed, Medium Intensity","#ED0000",0.897343862167983
"Chatham-02","23",2004,1,50,5572,"developed","developed","Developed, Medium Intensity","#ED0000",0.897343862167983
"Chatham-02","23",2006,1,74,5572,"developed","developed","Developed, Medium Intensity","#ED0000",1.32806891600861
"Chatham-02","23",2008,1,74,5572,"developed","developed","Developed, Medium Intensity","#ED0000",1.32806891600861
"Chatham-02","23",2011,1,148,5572,"developed","developed","Developed, Medium Intensity","#ED0000",2.65613783201723
"Chatham-02","23",2013,1,148,5572,"developed","developed","Developed, Medium Intensity","#ED0000",2.65613783201723
"Chatham-02","23",2016,1,151,5572,"developed","developed","Developed, Medium Intensity","#ED0000",2.70997846374731
"Chatham-02","23",2019,1,302,5572,"developed","developed","Developed, Medium Intensity","#ED0000",5.41995692749462
"Chatham-02","23",2021,1,302,5572,"developed","developed","Developed, Medium Intensity","#ED0000",5.41995692749462
"Chatham-02","24",2001,1,3,5572,"developed","developed","Developed, High Intensity","#AA0000",0.053840631730079
"Chatham-02","24",2004,1,3,5572,"developed","developed","Developed, High Intensity","#AA0000",0.053840631730079
"Chatham-02","24",2006,1,3,5572,"developed","developed","Developed, High Intensity","#AA0000",0.053840631730079
"Chatham-02","24",2008,1,3,5572,"developed","developed","Developed, High Intensity","#AA0000",0.053840631730079
"Chatham-02","24",2011,1,13,5572,"developed","developed","Developed, High Intensity","#AA0000",0.233309404163676
"Chatham-02","24",2013,1,13,5572,"developed","developed","Developed, High Intensity","#AA0000",0.233309404163676
"Chatham-02","24",2016,1,13,5572,"developed","developed","Developed, High Intensity","#AA0000",0.233309404163676
"Chatham-02","24",2019,1,23,5572,"developed","developed","Developed, High Intensity","#AA0000",0.412778176597272
"Chatham-02","24",2021,1,23,5572,"developed","developed","Developed, High Intensity","#AA0000",0.412778176597272
"Chatham-02","31",2001,1,6,5572,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.107681263460158
"Chatham-02","31",2004,1,5,5572,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0897343862167983
"Chatham-02","31",2006,1,5,5572,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0897343862167983
"Chatham-02","31",2008,1,5,5572,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0897343862167983
"Chatham-02","31",2011,1,6,5572,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.107681263460158
"Chatham-02","31",2013,1,6,5572,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.107681263460158
"Chatham-02","31",2016,1,5,5572,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0897343862167983
"Chatham-02","31",2019,1,13,5572,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.233309404163676
"Chatham-02","31",2021,1,13,5572,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.233309404163676
"Chatham-02","41",2001,1,734,5572,"forest","deciduous forest","Deciduous Forest","#68AA63",13.173007896626
"Chatham-02","41",2004,1,739,5572,"forest","deciduous forest","Deciduous Forest","#68AA63",13.2627422828428
"Chatham-02","41",2006,1,692,5572,"forest","deciduous forest","Deciduous Forest","#68AA63",12.4192390524049
"Chatham-02","41",2008,1,696,5572,"forest","deciduous forest","Deciduous Forest","#68AA63",12.4910265613783
"Chatham-02","41",2011,1,604,5572,"forest","deciduous forest","Deciduous Forest","#68AA63",10.8399138549892
"Chatham-02","41",2013,1,604,5572,"forest","deciduous forest","Deciduous Forest","#68AA63",10.8399138549892
"Chatham-02","41",2016,1,619,5572,"forest","deciduous forest","Deciduous Forest","#68AA63",11.1091170136396
"Chatham-02","41",2019,1,557,5572,"forest","deciduous forest","Deciduous Forest","#68AA63",9.99641062455133
"Chatham-02","41",2021,1,557,5572,"forest","deciduous forest","Deciduous Forest","#68AA63",9.99641062455133
"Chatham-02","42",2001,1,1571,5572,"forest","evergreen forest","Evergreen Forest","#1C6330",28.194544149318
"Chatham-02","42",2004,1,1569,5572,"forest","evergreen forest","Evergreen Forest","#1C6330",28.1586503948313
"Chatham-02","42",2006,1,1551,5572,"forest","evergreen forest","Evergreen Forest","#1C6330",27.8356066044508
"Chatham-02","42",2008,1,1593,5572,"forest","evergreen forest","Evergreen Forest","#1C6330",28.5893754486719
"Chatham-02","42",2011,1,1542,5572,"forest","evergreen forest","Evergreen Forest","#1C6330",27.6740847092606
"Chatham-02","42",2013,1,1543,5572,"forest","evergreen forest","Evergreen Forest","#1C6330",27.6920315865039
"Chatham-02","42",2016,1,1518,5572,"forest","evergreen forest","Evergreen Forest","#1C6330",27.24335965542
"Chatham-02","42",2019,1,1531,5572,"forest","evergreen forest","Evergreen Forest","#1C6330",27.4766690595836
"Chatham-02","42",2021,1,1574,5572,"forest","evergreen forest","Evergreen Forest","#1C6330",28.2483847810481
"Chatham-02","43",2001,1,893,5572,"forest","mixed forest","Mixed Forest","#B5C98E",16.0265613783202
"Chatham-02","43",2004,1,894,5572,"forest","mixed forest","Mixed Forest","#B5C98E",16.0445082555635
"Chatham-02","43",2006,1,899,5572,"forest","mixed forest","Mixed Forest","#B5C98E",16.1342426417803
"Chatham-02","43",2008,1,904,5572,"forest","mixed forest","Mixed Forest","#B5C98E",16.2239770279971
"Chatham-02","43",2011,1,887,5572,"forest","mixed forest","Mixed Forest","#B5C98E",15.91888011486
"Chatham-02","43",2013,1,887,5572,"forest","mixed forest","Mixed Forest","#B5C98E",15.91888011486
"Chatham-02","43",2016,1,886,5572,"forest","mixed forest","Mixed Forest","#B5C98E",15.9009332376167
"Chatham-02","43",2019,1,868,5572,"forest","mixed forest","Mixed Forest","#B5C98E",15.5778894472362
"Chatham-02","43",2021,1,856,5572,"forest","mixed forest","Mixed Forest","#B5C98E",15.3625269203159
"Chatham-02","52",2001,1,70,5572,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.25628140703518
"Chatham-02","52",2004,1,14,5572,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.251256281407035
"Chatham-02","52",2006,1,56,5572,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.00502512562814
"Chatham-02","52",2008,1,47,5572,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.843503230437904
"Chatham-02","52",2011,1,0,5572,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0
"Chatham-02","52",2013,1,34,5572,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.610193826274228
"Chatham-02","52",2016,1,43,5572,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.771715721464465
"Chatham-02","52",2019,1,74,5572,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.32806891600861
"Chatham-02","52",2021,1,16,5572,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.287150035893754
"Chatham-02","71",2001,1,291,5572,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",5.22254127781766
"Chatham-02","71",2004,1,345,5572,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",6.19167264895908
"Chatham-02","71",2006,1,282,5572,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",5.06101938262742
"Chatham-02","71",2008,1,229,5572,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",4.10983488872936
"Chatham-02","71",2011,1,269,5572,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",4.82770997846375
"Chatham-02","71",2013,1,185,5572,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",3.32017229002154
"Chatham-02","71",2016,1,187,5572,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",3.35606604450826
"Chatham-02","71",2019,1,143,5572,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.56640344580043
"Chatham-02","71",2021,1,170,5572,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",3.05096913137114
"Chatham-02","81",2001,1,197,5572,"planted","pasture","Pasture/Hay","#DBD83D",3.53553481694185
"Chatham-02","81",2004,1,195,5572,"planted","pasture","Pasture/Hay","#DBD83D",3.49964106245513
"Chatham-02","81",2006,1,195,5572,"planted","pasture","Pasture/Hay","#DBD83D",3.49964106245513
"Chatham-02","81",2008,1,207,5572,"planted","pasture","Pasture/Hay","#DBD83D",3.71500358937545
"Chatham-02","81",2011,1,186,5572,"planted","pasture","Pasture/Hay","#DBD83D",3.3381191672649
"Chatham-02","81",2013,1,186,5572,"planted","pasture","Pasture/Hay","#DBD83D",3.3381191672649
"Chatham-02","81",2016,1,186,5572,"planted","pasture","Pasture/Hay","#DBD83D",3.3381191672649
"Chatham-02","81",2019,1,153,5572,"planted","pasture","Pasture/Hay","#DBD83D",2.74587221823403
"Chatham-02","81",2021,1,153,5572,"planted","pasture","Pasture/Hay","#DBD83D",2.74587221823403
"Chatham-02","82",2001,1,78,5572,"planted","cultivated crops","Cultivated Crops","#AA7028",1.39985642498205
"Chatham-02","82",2004,1,78,5572,"planted","cultivated crops","Cultivated Crops","#AA7028",1.39985642498205
"Chatham-02","82",2006,1,78,5572,"planted","cultivated crops","Cultivated Crops","#AA7028",1.39985642498205
"Chatham-02","82",2008,1,78,5572,"planted","cultivated crops","Cultivated Crops","#AA7028",1.39985642498205
"Chatham-02","82",2011,1,78,5572,"planted","cultivated crops","Cultivated Crops","#AA7028",1.39985642498205
"Chatham-02","82",2013,1,127,5572,"planted","cultivated crops","Cultivated Crops","#AA7028",2.27925340990668
"Chatham-02","82",2016,1,127,5572,"planted","cultivated crops","Cultivated Crops","#AA7028",2.27925340990668
"Chatham-02","82",2019,1,125,5572,"planted","cultivated crops","Cultivated Crops","#AA7028",2.24335965541996
"Chatham-02","82",2021,1,125,5572,"planted","cultivated crops","Cultivated Crops","#AA7028",2.24335965541996
"Chatham-02","90",2001,1,690,5572,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.3833452979182
"Chatham-02","90",2004,1,671,5572,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.0423546302943
"Chatham-02","90",2006,1,678,5572,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.1679827709978
"Chatham-02","90",2008,1,685,5572,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.2936109117014
"Chatham-02","90",2011,1,689,5572,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.3653984206748
"Chatham-02","90",2013,1,693,5572,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.4371859296482
"Chatham-02","90",2016,1,698,5572,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.526920315865
"Chatham-02","90",2019,1,704,5572,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.6346015793252
"Chatham-02","90",2021,1,704,5572,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.6346015793252
"Chatham-02","95",2001,1,15,5572,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.269203158650395
"Chatham-02","95",2004,1,34,5572,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.610193826274228
"Chatham-02","95",2006,1,26,5572,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.466618808327351
"Chatham-02","95",2008,1,19,5572,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.340990667623833
"Chatham-02","95",2011,1,13,5572,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.233309404163676
"Chatham-02","95",2013,1,9,5572,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.161521895190237
"Chatham-02","95",2016,1,4,5572,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0717875089734386
"Chatham-02","95",2019,1,4,5572,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0717875089734386
"Chatham-02","95",2021,1,4,5572,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0717875089734386
"Chatham-02","11",2001,2,150,5589,"water","water","Open Water","#476BA0",2.68384326355341
"Chatham-02","11",2004,2,174,5589,"water","water","Open Water","#476BA0",3.11325818572195
"Chatham-02","11",2006,2,151,5589,"water","water","Open Water","#476BA0",2.7017355519771
"Chatham-02","11",2008,2,165,5589,"water","water","Open Water","#476BA0",2.95222758990875
"Chatham-02","11",2011,2,150,5589,"water","water","Open Water","#476BA0",2.68384326355341
"Chatham-02","11",2013,2,139,5589,"water","water","Open Water","#476BA0",2.48702809089282
"Chatham-02","11",2016,2,212,5589,"water","water","Open Water","#476BA0",3.79316514582215
"Chatham-02","11",2019,2,156,5589,"water","water","Open Water","#476BA0",2.79119699409554
"Chatham-02","11",2021,2,148,5589,"water","water","Open Water","#476BA0",2.64805868670603
"Chatham-02","21",2001,2,708,5589,"developed","developed","Developed, Open Space","#DDC9C9",12.6677402039721
"Chatham-02","21",2004,2,708,5589,"developed","developed","Developed, Open Space","#DDC9C9",12.6677402039721
"Chatham-02","21",2006,2,708,5589,"developed","developed","Developed, Open Space","#DDC9C9",12.6677402039721
"Chatham-02","21",2008,2,708,5589,"developed","developed","Developed, Open Space","#DDC9C9",12.6677402039721
"Chatham-02","21",2011,2,740,5589,"developed","developed","Developed, Open Space","#DDC9C9",13.2402934335301
"Chatham-02","21",2013,2,740,5589,"developed","developed","Developed, Open Space","#DDC9C9",13.2402934335301
"Chatham-02","21",2016,2,740,5589,"developed","developed","Developed, Open Space","#DDC9C9",13.2402934335301
"Chatham-02","21",2019,2,756,5589,"developed","developed","Developed, Open Space","#DDC9C9",13.5265700483092
"Chatham-02","21",2021,2,753,5589,"developed","developed","Developed, Open Space","#DDC9C9",13.4728931830381
"Chatham-02","22",2001,2,80,5589,"developed","developed","Developed, Low Intensity","#D89382",1.43138307389515
"Chatham-02","22",2004,2,80,5589,"developed","developed","Developed, Low Intensity","#D89382",1.43138307389515
"Chatham-02","22",2006,2,81,5589,"developed","developed","Developed, Low Intensity","#D89382",1.44927536231884
"Chatham-02","22",2008,2,81,5589,"developed","developed","Developed, Low Intensity","#D89382",1.44927536231884
"Chatham-02","22",2011,2,97,5589,"developed","developed","Developed, Low Intensity","#D89382",1.73555197709787
"Chatham-02","22",2013,2,97,5589,"developed","developed","Developed, Low Intensity","#D89382",1.73555197709787
"Chatham-02","22",2016,2,100,5589,"developed","developed","Developed, Low Intensity","#D89382",1.78922884236894
