"County_Route","nlcd","year","frequency","totpix","class","ijbg_class","description","color","percent"
"Chatham-02","95",2008,84,11161,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.752620732909237
"Chatham-02","95",2011,91,11161,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.815339127318341
"Chatham-02","95",2013,66,11161,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.591344861571544
"Chatham-02","95",2016,36,11161,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.322551742675387
"Chatham-02","95",2019,95,11161,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.851178209837828
"Chatham-02","95",2021,99,11161,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.887017292357316
"Chatham-03","11",2001,26,11148,"water","water","Open Water","#476BA0",0.233225690706853
"Chatham-03","11",2004,29,11148,"water","water","Open Water","#476BA0",0.260136347326875
"Chatham-03","11",2006,31,11148,"water","water","Open Water","#476BA0",0.278076785073556
"Chatham-03","11",2008,28,11148,"water","water","Open Water","#476BA0",0.251166128453534
"Chatham-03","11",2011,33,11148,"water","water","Open Water","#476BA0",0.296017222820237
"Chatham-03","11",2013,33,11148,"water","water","Open Water","#476BA0",0.296017222820237
"Chatham-03","11",2016,36,11148,"water","water","Open Water","#476BA0",0.322927879440258
"Chatham-03","11",2019,36,11148,"water","water","Open Water","#476BA0",0.322927879440258
"Chatham-03","11",2021,37,11148,"water","water","Open Water","#476BA0",0.331898098313599
"Chatham-03","21",2001,857,11148,"developed","developed","Developed, Open Space","#DDC9C9",7.68747757445282
"Chatham-03","21",2004,857,11148,"developed","developed","Developed, Open Space","#DDC9C9",7.68747757445282
"Chatham-03","21",2006,860,11148,"developed","developed","Developed, Open Space","#DDC9C9",7.71438823107284
"Chatham-03","21",2008,860,11148,"developed","developed","Developed, Open Space","#DDC9C9",7.71438823107284
"Chatham-03","21",2011,858,11148,"developed","developed","Developed, Open Space","#DDC9C9",7.69644779332616
"Chatham-03","21",2013,858,11148,"developed","developed","Developed, Open Space","#DDC9C9",7.69644779332616
"Chatham-03","21",2016,864,11148,"developed","developed","Developed, Open Space","#DDC9C9",7.7502691065662
"Chatham-03","21",2019,781,11148,"developed","developed","Developed, Open Space","#DDC9C9",7.00574094007894
"Chatham-03","21",2021,781,11148,"developed","developed","Developed, Open Space","#DDC9C9",7.00574094007894
"Chatham-03","22",2001,239,11148,"developed","developed","Developed, Low Intensity","#D89382",2.14388231072838
"Chatham-03","22",2004,239,11148,"developed","developed","Developed, Low Intensity","#D89382",2.14388231072838
"Chatham-03","22",2006,240,11148,"developed","developed","Developed, Low Intensity","#D89382",2.15285252960172
"Chatham-03","22",2008,240,11148,"developed","developed","Developed, Low Intensity","#D89382",2.15285252960172
"Chatham-03","22",2011,236,11148,"developed","developed","Developed, Low Intensity","#D89382",2.11697165410836
"Chatham-03","22",2013,236,11148,"developed","developed","Developed, Low Intensity","#D89382",2.11697165410836
"Chatham-03","22",2016,251,11148,"developed","developed","Developed, Low Intensity","#D89382",2.25152493720847
"Chatham-03","22",2019,399,11148,"developed","developed","Developed, Low Intensity","#D89382",3.57911733046286
"Chatham-03","22",2021,399,11148,"developed","developed","Developed, Low Intensity","#D89382",3.57911733046286
"Chatham-03","23",2001,151,11148,"developed","developed","Developed, Medium Intensity","#ED0000",1.35450304987442
"Chatham-03","23",2004,151,11148,"developed","developed","Developed, Medium Intensity","#ED0000",1.35450304987442
"Chatham-03","23",2006,162,11148,"developed","developed","Developed, Medium Intensity","#ED0000",1.45317545748116
"Chatham-03","23",2008,162,11148,"developed","developed","Developed, Medium Intensity","#ED0000",1.45317545748116
"Chatham-03","23",2011,167,11148,"developed","developed","Developed, Medium Intensity","#ED0000",1.49802655184787
"Chatham-03","23",2013,167,11148,"developed","developed","Developed, Medium Intensity","#ED0000",1.49802655184787
"Chatham-03","23",2016,203,11148,"developed","developed","Developed, Medium Intensity","#ED0000",1.82095443128812
"Chatham-03","23",2019,278,11148,"developed","developed","Developed, Medium Intensity","#ED0000",2.49372084678866
"Chatham-03","23",2021,278,11148,"developed","developed","Developed, Medium Intensity","#ED0000",2.49372084678866
"Chatham-03","24",2001,62,11148,"developed","developed","Developed, High Intensity","#AA0000",0.556153570147112
"Chatham-03","24",2004,62,11148,"developed","developed","Developed, High Intensity","#AA0000",0.556153570147112
"Chatham-03","24",2006,64,11148,"developed","developed","Developed, High Intensity","#AA0000",0.574094007893793
"Chatham-03","24",2008,64,11148,"developed","developed","Developed, High Intensity","#AA0000",0.574094007893793
"Chatham-03","24",2011,68,11148,"developed","developed","Developed, High Intensity","#AA0000",0.609974883387155
"Chatham-03","24",2013,68,11148,"developed","developed","Developed, High Intensity","#AA0000",0.609974883387155
"Chatham-03","24",2016,71,11148,"developed","developed","Developed, High Intensity","#AA0000",0.636885540007176
"Chatham-03","24",2019,116,11148,"developed","developed","Developed, High Intensity","#AA0000",1.0405453893075
"Chatham-03","24",2021,116,11148,"developed","developed","Developed, High Intensity","#AA0000",1.0405453893075
"Chatham-03","31",2001,19,11148,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.17043415859347
"Chatham-03","31",2004,19,11148,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.17043415859347
"Chatham-03","31",2006,11,11148,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0986724076067456
"Chatham-03","31",2008,12,11148,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.107642626480086
"Chatham-03","31",2011,10,11148,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0897021887334051
"Chatham-03","31",2013,11,11148,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0986724076067456
"Chatham-03","31",2016,11,11148,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0986724076067456
"Chatham-03","31",2019,45,11148,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.403659849300323
"Chatham-03","31",2021,63,11148,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.565123789020452
"Chatham-03","41",2001,990,11148,"forest","deciduous forest","Deciduous Forest","#68AA63",8.8805166846071
"Chatham-03","41",2004,978,11148,"forest","deciduous forest","Deciduous Forest","#68AA63",8.77287405812702
"Chatham-03","41",2006,930,11148,"forest","deciduous forest","Deciduous Forest","#68AA63",8.34230355220667
"Chatham-03","41",2008,921,11148,"forest","deciduous forest","Deciduous Forest","#68AA63",8.26157158234661
"Chatham-03","41",2011,949,11148,"forest","deciduous forest","Deciduous Forest","#68AA63",8.51273771080014
"Chatham-03","41",2013,955,11148,"forest","deciduous forest","Deciduous Forest","#68AA63",8.56655902404019
"Chatham-03","41",2016,945,11148,"forest","deciduous forest","Deciduous Forest","#68AA63",8.47685683530678
"Chatham-03","41",2019,795,11148,"forest","deciduous forest","Deciduous Forest","#68AA63",7.1313240043057
"Chatham-03","41",2021,787,11148,"forest","deciduous forest","Deciduous Forest","#68AA63",7.05956225331898
"Chatham-03","42",2001,5034,11148,"forest","evergreen forest","Evergreen Forest","#1C6330",45.1560818083961
"Chatham-03","42",2004,4988,11148,"forest","evergreen forest","Evergreen Forest","#1C6330",44.7434517402225
"Chatham-03","42",2006,4852,11148,"forest","evergreen forest","Evergreen Forest","#1C6330",43.5235019734482
"Chatham-03","42",2008,4652,11148,"forest","evergreen forest","Evergreen Forest","#1C6330",41.7294581987801
"Chatham-03","42",2011,4808,11148,"forest","evergreen forest","Evergreen Forest","#1C6330",43.1288123430212
"Chatham-03","42",2013,4788,11148,"forest","evergreen forest","Evergreen Forest","#1C6330",42.9494079655544
"Chatham-03","42",2016,4716,11148,"forest","evergreen forest","Evergreen Forest","#1C6330",42.3035522066738
"Chatham-03","42",2019,4323,11148,"forest","evergreen forest","Evergreen Forest","#1C6330",38.778256189451
"Chatham-03","42",2021,4488,11148,"forest","evergreen forest","Evergreen Forest","#1C6330",40.2583423035522
"Chatham-03","43",2001,899,11148,"forest","mixed forest","Mixed Forest","#B5C98E",8.06422676713312
"Chatham-03","43",2004,893,11148,"forest","mixed forest","Mixed Forest","#B5C98E",8.01040545389307
"Chatham-03","43",2006,890,11148,"forest","mixed forest","Mixed Forest","#B5C98E",7.98349479727305
"Chatham-03","43",2008,888,11148,"forest","mixed forest","Mixed Forest","#B5C98E",7.96555435952637
"Chatham-03","43",2011,892,11148,"forest","mixed forest","Mixed Forest","#B5C98E",8.00143523501973
"Chatham-03","43",2013,911,11148,"forest","mixed forest","Mixed Forest","#B5C98E",8.1718693936132
"Chatham-03","43",2016,913,11148,"forest","mixed forest","Mixed Forest","#B5C98E",8.18980983135989
"Chatham-03","43",2019,891,11148,"forest","mixed forest","Mixed Forest","#B5C98E",7.99246501614639
"Chatham-03","43",2021,884,11148,"forest","mixed forest","Mixed Forest","#B5C98E",7.92967348403301
"Chatham-03","52",2001,73,11148,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.654825977753857
"Chatham-03","52",2004,101,11148,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.905992106207391
"Chatham-03","52",2006,67,11148,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.601004664513814
"Chatham-03","52",2008,573,11148,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",5.13993541442411
"Chatham-03","52",2011,243,11148,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.17976318622174
"Chatham-03","52",2013,232,11148,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.081090778615
"Chatham-03","52",2016,266,11148,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.38607822030858
"Chatham-03","52",2019,636,11148,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",5.70505920344456
"Chatham-03","52",2021,908,11148,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",8.14495873699318
"Chatham-03","71",2001,906,11148,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",8.1270182992465
"Chatham-03","71",2004,911,11148,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",8.1718693936132
"Chatham-03","71",2006,1128,11148,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",10.1184068891281
"Chatham-03","71",2008,815,11148,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",7.31072838177252
"Chatham-03","71",2011,970,11148,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",8.7011123071403
"Chatham-03","71",2013,978,11148,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",8.77287405812702
"Chatham-03","71",2016,1005,11148,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",9.01506996770721
"Chatham-03","71",2019,1079,11148,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",9.67886616433441
"Chatham-03","71",2021,638,11148,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",5.72299964119125
"Chatham-03","81",2001,920,11148,"planted","pasture","Pasture/Hay","#DBD83D",8.25260136347327
"Chatham-03","81",2004,920,11148,"planted","pasture","Pasture/Hay","#DBD83D",8.25260136347327
"Chatham-03","81",2006,924,11148,"planted","pasture","Pasture/Hay","#DBD83D",8.28848223896663
"Chatham-03","81",2008,924,11148,"planted","pasture","Pasture/Hay","#DBD83D",8.28848223896663
"Chatham-03","81",2011,922,11148,"planted","pasture","Pasture/Hay","#DBD83D",8.27054180121995
"Chatham-03","81",2013,922,11148,"planted","pasture","Pasture/Hay","#DBD83D",8.27054180121995
"Chatham-03","81",2016,922,11148,"planted","pasture","Pasture/Hay","#DBD83D",8.27054180121995
"Chatham-03","81",2019,811,11148,"planted","pasture","Pasture/Hay","#DBD83D",7.27484750627915
"Chatham-03","81",2021,811,11148,"planted","pasture","Pasture/Hay","#DBD83D",7.27484750627915
"Chatham-03","82",2001,829,11148,"planted","cultivated crops","Cultivated Crops","#AA7028",7.43631144599928
"Chatham-03","82",2004,853,11148,"planted","cultivated crops","Cultivated Crops","#AA7028",7.65159669895946
"Chatham-03","82",2006,842,11148,"planted","cultivated crops","Cultivated Crops","#AA7028",7.55292429135271
"Chatham-03","82",2008,859,11148,"planted","cultivated crops","Cultivated Crops","#AA7028",7.7054180121995
"Chatham-03","82",2011,842,11148,"planted","cultivated crops","Cultivated Crops","#AA7028",7.55292429135271
"Chatham-03","82",2013,842,11148,"planted","cultivated crops","Cultivated Crops","#AA7028",7.55292429135271
"Chatham-03","82",2016,797,11148,"planted","cultivated crops","Cultivated Crops","#AA7028",7.14926444205239
"Chatham-03","82",2019,786,11148,"planted","cultivated crops","Cultivated Crops","#AA7028",7.05059203444564
"Chatham-03","82",2021,786,11148,"planted","cultivated crops","Cultivated Crops","#AA7028",7.05059203444564
"Chatham-03","90",2001,139,11148,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.24686042339433
"Chatham-03","90",2004,139,11148,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.24686042339433
"Chatham-03","90",2006,118,11148,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.05848582705418
"Chatham-03","90",2008,124,11148,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.11230714029422
"Chatham-03","90",2011,130,11148,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.16612845353427
"Chatham-03","90",2013,124,11148,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.11230714029422
"Chatham-03","90",2016,131,11148,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.17509867240761
"Chatham-03","90",2019,151,11148,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.35450304987442
"Chatham-03","90",2021,155,11148,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.39038392536778
"Chatham-03","95",2001,4,11148,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.035880875493362
"Chatham-03","95",2004,8,11148,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0717617509867241
"Chatham-03","95",2006,29,11148,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.260136347326875
"Chatham-03","95",2008,26,11148,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.233225690706853
"Chatham-03","95",2011,20,11148,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.17940437746681
"Chatham-03","95",2013,23,11148,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.206315034086832
"Chatham-03","95",2016,17,11148,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.152493720846789
"Chatham-03","95",2019,21,11148,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.188374596340151
"Chatham-03","95",2021,17,11148,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.152493720846789
"Chatham-04","11",2001,40,11182,"water","water","Open Water","#476BA0",0.357717760686818
"Chatham-04","11",2004,43,11182,"water","water","Open Water","#476BA0",0.384546592738329
"Chatham-04","11",2006,42,11182,"water","water","Open Water","#476BA0",0.375603648721159
"Chatham-04","11",2008,45,11182,"water","water","Open Water","#476BA0",0.40243248077267
"Chatham-04","11",2011,44,11182,"water","water","Open Water","#476BA0",0.3934895367555
"Chatham-04","11",2013,45,11182,"water","water","Open Water","#476BA0",0.40243248077267
"Chatham-04","11",2016,47,11182,"water","water","Open Water","#476BA0",0.420318368807011
"Chatham-04","11",2019,47,11182,"water","water","Open Water","#476BA0",0.420318368807011
"Chatham-04","11",2021,47,11182,"water","water","Open Water","#476BA0",0.420318368807011
"Chatham-04","21",2001,1090,11182,"developed","developed","Developed, Open Space","#DDC9C9",9.74780897871579
"Chatham-04","21",2004,1090,11182,"developed","developed","Developed, Open Space","#DDC9C9",9.74780897871579
"Chatham-04","21",2006,1090,11182,"developed","developed","Developed, Open Space","#DDC9C9",9.74780897871579
"Chatham-04","21",2008,1090,11182,"developed","developed","Developed, Open Space","#DDC9C9",9.74780897871579
"Chatham-04","21",2011,1090,11182,"developed","developed","Developed, Open Space","#DDC9C9",9.74780897871579
"Chatham-04","21",2013,1090,11182,"developed","developed","Developed, Open Space","#DDC9C9",9.74780897871579
"Chatham-04","21",2016,1090,11182,"developed","developed","Developed, Open Space","#DDC9C9",9.74780897871579
"Chatham-04","21",2019,1208,11182,"developed","developed","Developed, Open Space","#DDC9C9",10.8030763727419
"Chatham-04","21",2021,1207,11182,"developed","developed","Developed, Open Space","#DDC9C9",10.7941334287247
"Chatham-04","22",2001,211,11182,"developed","developed","Developed, Low Intensity","#D89382",1.88696118762297
"Chatham-04","22",2004,211,11182,"developed","developed","Developed, Low Intensity","#D89382",1.88696118762297
"Chatham-04","22",2006,212,11182,"developed","developed","Developed, Low Intensity","#D89382",1.89590413164014
"Chatham-04","22",2008,212,11182,"developed","developed","Developed, Low Intensity","#D89382",1.89590413164014
"Chatham-04","22",2011,211,11182,"developed","developed","Developed, Low Intensity","#D89382",1.88696118762297
"Chatham-04","22",2013,211,11182,"developed","developed","Developed, Low Intensity","#D89382",1.88696118762297
