,City,Species,Sample,UAI,SD,SE
21360,Taipei_TW,Oriental Turtle-Dove,25963,3.225610699,1.035104444,0.006424018
22111,Tokyo_JP,Oriental Turtle-Dove,4524,2.942290876,1.127975685,0.016770208
12304,Maracaibo_VE,Orinocan Saltator,100,1.990635142,1.228458634,0.122845863
2422,Bogota_CO,Oriole Blackbird,2711,1.312127187,1.194853776,0.022948273
4012,Caracas_VE,Oriole Blackbird,2029,3.422719274,0.517276275,0.011483692
9347,Iquitos_PE,Oriole Blackbird,397,1.35729449,1.587697212,0.079684239
8438,Guayaquil_EC,Ornate Flycatcher,227,0.00477637,0.04235367,0.002811112
4204,Caracas_VE,Ornate Hawk-Eagle,143,1.102543809,0.979815931,0.081936324
16444,Panama_PA,Ornate Hawk-Eagle,111,0.348518185,0.583411706,0.055374989
6152,Cusco_PE,Ornate Stipplethroat,109,0.0118889,0.090240059,0.00864343
5846,Cusco_PE,Ornate Tinamou,137,0.398928163,0.607716914,0.05192076
9645,Istanbul_TR,Ortolan Bunting,111,1.426250988,1.130731687,0.107324302
11953,Madrid_ES,Ortolan Bunting,216,0.156641984,0.533851111,0.036323967
20270,Sevastopol_UA,Ortolan Bunting,404,0.002387282,0.028062463,0.00139616
20925,Sofia_BG,Ortolan Bunting,150,0.428948038,0.728321903,0.059467234
92,A_Coruna_ES,Osprey,286,0.976062093,0.923533809,0.054609699
490,Anchorage_US,Osprey,443,1.976336873,1.457367924,0.06924164
618,Asuncion_PY,Osprey,410,3.512031434,0.821919816,0.040591726
1305,Bangkok_TH,Osprey,209,0.945681204,0.864850598,0.059822967
1453,Barcelona_ES,Osprey,165,2.302822076,1.016194293,0.079110618
1636,Beijing_CN,Osprey,102,1.161028477,0.990077275,0.098032258
2142,Berlin_DE,Osprey,203,0.220816921,0.533753305,0.037462138
2158,Billings_US,Osprey,999,1.767669823,1.271156598,0.040217615
2368,Bogota_CO,Osprey,518,1.939186045,1.44355117,0.063425997
2979,Brisbane_AU,Osprey,5835,1.920168085,1.132306208,0.014823251
3607,Calgary_CA,Osprey,6160,2.94465124,1.003063385,0.012780211
4034,Caracas_VE,Osprey,174,3.21610984,0.68458407,0.051898184
4503,Charlotte_US,Osprey,4775,1.219224457,0.983218267,0.014228635
4726,Chicago_US,Osprey,9094,1.936971468,1.101316662,0.011548743
4886,Chiclayo_PE,Osprey,102,0.164307673,0.495266866,0.049038727
5104,Ciudad_Juarez_MX,Osprey,282,1.39365844,1.312634315,0.078166236
5271,Coatzacoalcos_MX,Osprey,304,1.56702016,1.651354692,0.094711687
6283,Dakar_SN,Osprey,444,1.436818643,1.018571142,0.048339247
6318,Darwin_AU,Osprey,586,1.904598884,0.95022119,0.039253276
6873,Denver_US,Osprey,19496,1.438968196,0.970958637,0.006953892
7249,Dubai_AE,Osprey,330,2.899382488,0.696144612,0.0383215
7648,Georgetown_GY,Osprey,198,2.001355249,1.177392714,0.083673657
7843,Glasgow_GB,Osprey,159,0.260579393,0.652979355,0.051784631
7958,Guatemala_City_GT,Osprey,339,0.824132533,0.690460626,0.037500674
8323,Guayaquil_EC,Osprey,145,1.276160408,1.457485236,0.121037561
8513,Halifax_CA,Osprey,5650,1.392865578,1.221473951,0.016250248
8738,Havana_CU,Osprey,137,1.774764618,1.012747124,0.086524826
9062,Houston_US,Osprey,22990,2.042716353,1.125944346,0.007425872
9327,Iquitos_PE,Osprey,168,1.752992994,1.630927165,0.125828763
9792,Jacksonville_US,Osprey,37044,1.47418865,1.081226192,0.005617688
10380,Kingston_JM,Osprey,123,0.465518184,0.696776926,0.06282626
10702,Lima_PE,Osprey,228,2.356709603,0.56312798,0.037294062
10966,Lisbon_PT,Osprey,2384,1.226132505,1.024221882,0.020976881
11311,London_GB,Osprey,142,0.913189257,1.073651636,0.090098844
11455,Los_Angeles_US,Osprey,35562,2.66047559,0.816447009,0.004329472
11891,Madrid_ES,Osprey,249,0.99874775,1.103424018,0.069926656
12033,Managua_NI,Osprey,679,0.720974195,1.056260004,0.040535539
12280,Maracaibo_VE,Osprey,166,2.735989056,1.049288819,0.081440607
12749,Merida_MX,Osprey,508,0.984559845,1.176056762,0.052179081
12949,Mexico_City_MX,Osprey,344,2.164980124,0.975445283,0.052592485
13255,Monterrey_MX,Osprey,332,1.115018339,1.052733388,0.057776251
13474,Montreal_CA,Osprey,15908,1.357151791,1.359635344,0.010779898
13748,Mumbai_IN,Osprey,675,1.707493614,0.888295152,0.034190496
14230,Naha_JP,Osprey,422,2.170071326,0.904906575,0.044050163
14535,Nashville_US,Osprey,2537,1.621143236,0.987921565,0.019613822
14744,Nassau_BS,Osprey,683,2.303868388,1.255630792,0.048045377
15048,New_Orleans_US,Osprey,7971,1.767497332,1.200947467,0.013451404
15261,New_York_City_US,Osprey,108455,2.031766761,1.074081143,0.003261462
15506,Oklahoma_City_US,Osprey,1313,1.73554494,0.958448137,0.026450644
15743,Omaha_US,Osprey,807,1.478454828,1.177241795,0.041440874
15965,Oulu_FI,Osprey,105,1.04809924,1.116702438,0.108978999
16161,Panama_PA,Osprey,3018,1.817872697,1.289587728,0.023474226
16627,Perth_AU,Osprey,2280,1.510171493,0.936744045,0.019617945
16740,Phoenix_US,Osprey,12331,2.366634187,1.247350591,0.011232835
17460,Puerto_Vallarta_MX,Osprey,531,1.240190801,1.035291349,0.044927818
17820,Quezon_City_PH,Osprey,178,1.464019996,0.784388754,0.058792423
18100,Salalah_OM,Osprey,288,2.363816021,1.122278663,0.066130904
18356,Salt_Lake_City_US,Osprey,5136,0.775851305,0.855642179,0.011939322
18597,San_Angelo_US,Osprey,395,0.44284545,0.613028706,0.030844822
18810,San_Francisco_US,Osprey,22884,1.232727654,1.201798013,0.007944481
19326,Santo_Domingo_DO,Osprey,116,1.721610353,1.605328842,0.149051041
19752,Saskatoon_CA,Osprey,164,2.44166669,1.452934589,0.11345513
19906,Seattle_US,Osprey,33345,1.683525041,1.153812566,0.006318586
20492,Shenzhen_CN,Osprey,589,2.187454615,0.584927233,0.024101507
20764,Singapore_SG,Osprey,622,2.487386136,0.735992629,0.029510616
21056,Stockholm_SE,Osprey,796,0.969055057,1.240153239,0.043956066
21206,Sydney_AU,Osprey,1344,1.366095898,0.866669793,0.023640357
21489,Taipei_TW,Osprey,5258,2.012752494,0.815268209,0.011243207
22161,Tokyo_JP,Osprey,380,2.273139404,1.193466399,0.061223534
22338,Toronto_CA,Osprey,16412,1.875773687,1.200376498,0.009369938
22563,Townsville_AU,Osprey,708,1.145851439,1.078551355,0.040534442
23046,Winnipeg_CA,Osprey,587,2.532641794,1.593158712,0.065756697
10031,Johannesburg_ZA,Ovambo Sparrowhawk,157,2.474986509,0.632839195,0.050506066
2184,Billings_US,Ovenbird,104,1.530400329,0.95276286,0.093426085
3655,Calgary_CA,Ovenbird,316,2.446090799,1.532988835,0.08623736
4442,Charlotte_US,Ovenbird,1959,1.789277239,1.445120896,0.032650284
4565,Chicago_US,Ovenbird,17404,2.870220599,1.444329545,0.010948176
5281,Coatzacoalcos_MX,Ovenbird,178,1.435358159,1.991991974,0.149306111
6986,Denver_US,Ovenbird,1113,0.672336536,0.751079637,0.022513261
8004,Guatemala_City_GT,Ovenbird,1523,0.675076544,0.709232614,0.018173507
8612,Halifax_CA,Ovenbird,4599,0.745772775,0.931508883,0.013735842
8702,Havana_CU,Ovenbird,692,2.296850565,0.911334701,0.034643747
9105,Houston_US,Ovenbird,5293,1.867361874,1.062525393,0.014604556
9812,Jacksonville_US,Ovenbird,2865,1.359063313,0.94164083,0.017592314
10381,Kingston_JM,Ovenbird,275,0.460789013,0.554004168,0.033407708
12112,Managua_NI,Ovenbird,200,0.323623184,0.581865036,0.041144071
12664,Merida_MX,Ovenbird,543,1.692992716,1.227969978,0.052697236
13465,Montreal_CA,Ovenbird,13794,1.468628757,1.426701974,0.012147535
14642,Nashville_US,Ovenbird,805,1.028132345,1.010230901,0.035605961
14714,Nassau_BS,Ovenbird,656,2.743342417,1.136444906,0.044370719
14893,New_Orleans_US,Ovenbird,1012,2.575632663,0.678230759,0.021320001
15250,New_York_City_US,Ovenbird,54788,2.073667227,1.669687399,0.007133332
15699,Omaha_US,Ovenbird,484,1.730448066,1.358525627,0.061751165
19308,Santo_Domingo_DO,Ovenbird,246,2.488570331,1.145735792,0.073049446
19741,Saskatoon_CA,Ovenbird,321,2.925464883,1.498917187,0.083661399
22070,Thunder_Bay_CA,Ovenbird,970,0.313834778,0.649801147,0.020863857
22363,Toronto_CA,Ovenbird,10723,1.685809599,1.467348112,0.014170168
23064,Winnipeg_CA,Ovenbird,1592,2.355848879,1.675399702,0.041990099
16491,Panama_PA,Pacific Antwren,137,0.226782915,0.406771017,0.034752793
3089,Brisbane_AU,Pacific Baza,2511,1.288357252,1.129084553,0.022532175
6397,Darwin_AU,Pacific Baza,177,0.944135796,1.126581156,0.084679025
21161,Sydney_AU,Pacific Baza,465,1.645963864,0.923316618,0.042817783
22482,Townsville_AU,Pacific Baza,462,1.672739615,1.219316848,0.056727754
258,Adelaide_AU,Pacific Black Duck,4982,1.710790128,1.175535805,0.016654592
963,Auckland_NZ,Pacific Black Duck,738,0.876282689,0.97030097,0.035717272
3016,Brisbane_AU,Pacific Black Duck,43297,1.672804353,1.158725531,0.005568672
4906,Christchurch_NZ,Pacific Black Duck,190,1.513025117,1.210921331,0.087849467
6407,Darwin_AU,Pacific Black Duck,782,0.885991922,0.773804565,0.027671195
8810,Hobart_AU,Pacific Black Duck,3496,0.886526742,0.823547039,0.013928447
12390,Melbourne_AU,Pacific Black Duck,53970,1.96089494,1.178546735,0.005073067
16558,Perth_AU,Pacific Black Duck,12110,2.141815538,0.956777656,0.008694387
21133,Sydney_AU,Pacific Black Duck,20287,1.806999685,1.146594002,0.00805009
22456,Townsville_AU,Pacific Black Duck,2069,1.937406119,1.295930206,0.028490585
8330,Guayaquil_EC,Pacific Elaenia,243,1.179800574,0.894669174,0.057393054
3199,Brisbane_AU,Pacific Emerald Dove,1478,0.170017688,0.453328273,0.011791677
6463,Darwin_AU,Pacific Emerald Dove,332,0.578460397,0.689140896,0.03782152
22612,Townsville_AU,Pacific Emerald Dove,160,0.530935109,1.121256881,0.08864314
1044,Auckland_NZ,Pacific Golden-Plover,796,0.017592717,0.170944088,0.006058953
1271,Bangkok_TH,Pacific Golden-Plover,1470,1.187704738,0.887033817,0.02313564
2997,Brisbane_AU,Pacific Golden-Plover,1986,1.763409099,0.908893662,0.020394988
6363,Darwin_AU,Pacific Golden-Plover,596,1.129299323,0.528119425,0.021632615
7238,Dubai_AE,Pacific Golden-Plover,152,2.975720714,0.698245079,0.056635154
8894,Hobart_AU,Pacific Golden-Plover,222,0.122049178,0.247613935,0.016618759
8933,Honolulu_US,Pacific Golden-Plover,12612,1.790234119,1.092586862,0.009728906
10451,Kota_Kinabalu_MY,Pacific Golden-Plover,113,1.354913475,1.123053819,0.105648016
12554,Melbourne_AU,Pacific Golden-Plover,319,0.336743109,0.50833068,0.028461054
13771,Mumbai_IN,Pacific Golden-Plover,429,1.551651239,0.980484615,0.047338243
14220,Naha_JP,Pacific Golden-Plover,234,2.30520529,0.6406159,0.041878371
16991,Port_Blair_IN,Pacific Golden-Plover,721,0.714563739,0.666999296,0.024840352
17852,Quezon_City_PH,Pacific Golden-Plover,281,1.042727996,0.987063304,0.05888326
20471,Shenzhen_CN,Pacific Golden-Plover,375,2.321417318,0.453152476,0.023400693
20771,Singapore_SG,Pacific Golden-Plover,742,2.332510986,0.827857589,0.030391608
21287,Sydney_AU,Pacific Golden-Plover,848,0.84223824,0.614849396,0.021114015
21467,Taipei_TW,Pacific Golden-Plover,2056,2.114713849,0.666541713,0.014699947
21864,Thiruvananthapuram_IN,Pacific Golden-Plover,292,0.358786356,0.427785157,0.025034233
22554,Townsville_AU,Pacific Golden-Plover,173,1.219421924,0.877598883,0.066722608
326,Adelaide_AU,Pacific Gull,1093,0.781554427,0.914970484,0.027675597
8848,Hobart_AU,Pacific Gull,2472,0.483743084,0.656411246,0.013202366
12474,Melbourne_AU,Pacific Gull,9302,1.072081067,1.057135641,0.010960807
16602,Perth_AU,Pacific Gull,140,1.755028686,0.93011729,0.078609259
3121,Brisbane_AU,Pacific Heron,2811,1.040990076,1.117519486,0.021077771
6488,Darwin_AU,Pacific Heron,431,0.364104204,0.590505882,0.028443667
12470,Melbourne_AU,Pacific Heron,2532,1.098023255,1.013990202,0.020151246
16641,Perth_AU,Pacific Heron,426,1.363803693,0.976473091,0.047310276
21266,Sydney_AU,Pacific Heron,1303,1.003392909,1.003187028,0.027791354
22596,Townsville_AU,Pacific Heron,538,0.82370056,1.177669091,0.05077292
3079,Brisbane_AU,Pacific Koel,11513,1.355658805,1.115600257,0.010397151
6385,Darwin_AU,Pacific Koel,612,1.032366983,1.094642828,0.044248314
12358,Melbourne_AU,Pacific Koel,437,3.013601065,1.010408034,0.048334371
21132,Sydney_AU,Pacific Koel,7825,1.815087357,0.967045308,0.010932127
22461,Townsville_AU,Pacific Koel,2523,1.867003148,1.097779637,0.021855289
437,Anchorage_US,Pacific Loon,885,2.903736783,1.637761565,0.055052753
6902,Denver_US,Pacific Loon,791,1.260586099,0.712007643,0.025316077
11561,Los_Angeles_US,Pacific Loon,3394,2.217210944,0.964809254,0.016560961
18309,Salt_Lake_City_US,Pacific Loon,261,0.952960935,1.031493798,0.063847863
18852,San_Francisco_US,Pacific Loon,9486,0.855047919,0.978965039,0.010051378
20048,Seattle_US,Pacific Loon,10398,0.758257058,0.902333605,0.00884896
7862,Guatemala_City_GT,Pacific Parakeet,4179,1.340760944,1.558041483,0.024101431
11967,Managua_NI,Pacific Parakeet,781,1.992052203,1.613188233,0.057724413
4795,Chiclayo_PE,Pacific Parrotlet,1225,1.181355277,1.535310706,0.04386602
8245,Guayaquil_EC,Pacific Parrotlet,1802,2.075956036,1.589232903,0.037437786
10674,Lima_PE,Pacific Parrotlet,1259,3.120232105,1.110593356,0.031299846
984,Auckland_NZ,Pacific Reef-Heron,373,0.563262022,0.690627964,0.03575936
1312,Bangkok_TH,Pacific Reef-Heron,216,0.750668876,0.974732926,0.066322175
2982,Brisbane_AU,Pacific Reef-Heron,530,1.901731231,0.935353188,0.040629146
6359,Darwin_AU,Pacific Reef-Heron,1370,1.185392308,0.849001006,0.022937597
10419,Kota_Kinabalu_MY,Pacific Reef-Heron,280,2.394505707,1.339136328,0.080028703
14236,Naha_JP,Pacific Reef-Heron,184,2.129967897,0.873407059,0.064388423
16981,Port_Blair_IN,Pacific Reef-Heron,347,0.81066877,0.903851197,0.048521275
17358,Puerto_Princesa_PH,Pacific Reef-Heron,212,0.260627357,0.310081671,0.021296497
20540,Shenzhen_CN,Pacific Reef-Heron,468,1.858546441,1.437008333,0.066425734
20644,Singapore_SG,Pacific Reef-Heron,162,3.250723777,0.772285519,0.060676481
21306,Sydney_AU,Pacific Reef-Heron,373,0.707337139,0.462317468,0.023937891
21576,Taipei_TW,Pacific Reef-Heron,989,1.39021955,0.801086017,0.025473053
22539,Townsville_AU,Pacific Reef-Heron,156,1.290968169,1.173975381,0.093993255
12014,Managua_NI,Pacific Screech-Owl,294,1.060732466,0.986363487,0.057525887
1201,Bangkok_TH,Pacific Swallow,139,1.611503963,1.06369854,0.090221733
9954,Jakarta_ID,Pacific Swallow,540,2.66931648,1.196265702,0.051479079
10461,Kota_Kinabalu_MY,Pacific Swallow,977,0.949766115,1.269620038,0.040618744
14253,Naha_JP,Pacific Swallow,700,1.83385772,0.960433932,0.036300991
16992,Port_Blair_IN,Pacific Swallow,357,0.711608681,0.665175092,0.035204799
17342,Puerto_Princesa_PH,Pacific Swallow,318,0.420350287,0.479723872,0.026901579
17766,Quezon_City_PH,Pacific Swallow,2703,2.629821331,1.2119808,0.023311634
20654,Singapore_SG,Pacific Swallow,7549,3.224561033,0.860854866,0.009907982
21384,Taipei_TW,Pacific Swallow,14381,2.693837657,1.091674098,0.009103292
3035,Brisbane_AU,Pacific Swift,297,1.582035816,1.059695887,0.061489792
6334,Darwin_AU,Pacific Swift,199,1.386644558,1.062495815,0.075318331
20544,Shenzhen_CN,Pacific Swift,202,1.820288843,1.37295315,0.096600647
20667,Singapore_SG,Pacific Swift,509,3.172564742,0.809467403,0.035879012
21574,Taipei_TW,Pacific Swift,458,1.408633762,1.002536282,0.046845444
22537,Townsville_AU,Pacific Swift,109,1.294249949,1.16080867,0.111185306
464,Anchorage_US,Pacific Wren,182,2.282886581,1.856451309,0.137609326
3814,Calgary_CA,Pacific Wren,180,0.067132394,0.261284342,0.019474985
18290,Salt_Lake_City_US,Pacific Wren,294,1.033889886,0.943197571,0.055008399
18813,San_Francisco_US,Pacific Wren,21813,1.216817347,1.319041719,0.008931015
19993,Seattle_US,Pacific Wren,53117,1.182335068,1.094018223,0.004746875
3774,Calgary_CA,Pacific-slope Flycatcher,166,0.758406949,1.336064602,0.103698724
11540,Los_Angeles_US,Pacific-slope Flycatcher,27654,2.325664986,1.124952785,0.006764806
16845,Phoenix_US,Pacific-slope Flycatcher,1551,1.531445203,1.306530935,0.033175219
17563,Puerto_Vallarta_MX,Pacific-slope Flycatcher,2362,0.693204938,0.941566071,0.019373623
18812,San_Francisco_US,Pacific-slope Flycatcher,50814,1.220210947,1.190008441,0.005279081
20006,Seattle_US,Pacific-slope Flycatcher,24256,1.063778766,1.014474362,0.006513756
1222,Bangkok_TH,Paddyfield Pipit,976,1.415339377,1.176475772,0.037658072
1932,Bengaluru_IN,Paddyfield Pipit,3971,1.60106412,1.08192005,0.017169009
6658,Delhi_IN,Paddyfield Pipit,1856,1.806661023,1.028241983,0.023867468
7076,Dhaka_BD,Paddyfield Pipit,170,0.995499387,0.755235043,0.057923884
7192,Dibrugarh_IN,Paddyfield Pipit,103,0.204109501,0.462871167,0.045608051
13773,Mumbai_IN,Paddyfield Pipit,1948,1.544197656,0.925873154,0.020977659
14200,Nagpur_IN,Paddyfield Pipit,456,0.476501558,0.713591384,0.033416978
17858,Quezon_City_PH,Paddyfield Pipit,395,0.994468001,1.077813303,0.054230673
20677,Singapore_SG,Paddyfield Pipit,2183,3.109533182,0.862795556,0.018466349
21853,Thiruvananthapuram_IN,Paddyfield Pipit,490,0.40662444,0.533381419,0.024095716
22878,Visakhapatnam_IN,Paddyfield Pipit,229,1.03840839,0.754465755,0.0498565
1887,Bengaluru_IN,Paddyfield Warbler,585,2.175082578,1.133293556,0.046855922
6612,Delhi_IN,Paddyfield Warbler,276,2.066359008,0.771464902,0.04643673
7180,Dibrugarh_IN,Paddyfield Warbler,108,0.229515515,0.498367703,0.047955455
13673,Mumbai_IN,Paddyfield Warbler,690,2.059704995,0.819642254,0.031203247
5067,Ciudad_Juarez_MX,Painted Bunting,290,1.625427957,1.185118217,0.069592538
5234,Coatzacoalcos_MX,Painted Bunting,112,2.252957484,2.010212806,0.189947256
8022,Guatemala_City_GT,Painted Bunting,766,0.621008157,0.964608148,0.034852709
9157,Houston_US,Painted Bunting,7277,1.683244102,1.05848163,0.012408153
9822,Jacksonville_US,Painted Bunting,3822,1.321251456,0.838537504,0.013563668
12021,Managua_NI,Painted Bunting,289,0.900662653,1.050658855,0.061803462
12683,Merida_MX,Painted Bunting,840,1.495133305,1.216178349,0.04196214
12916,Mexico_City_MX,Painted Bunting,116,2.420901331,1.36666987,0.126892112
13191,Monterrey_MX,Painted Bunting,200,1.876216436,1.271109545,0.089881018
14751,Nassau_BS,Painted Bunting,155,2.246578459,1.297171774,0.104191344
15028,New_Orleans_US,Painted Bunting,2148,1.841532182,1.09970227,0.023727828
15549,Oklahoma_City_US,Painted Bunting,3581,1.54404604,1.01731901,0.017000238
17503,Puerto_Vallarta_MX,Painted Bunting,1689,1.010009268,1.048730106,0.025518134
18604,San_Angelo_US,Painted Bunting,1001,0.394740772,0.669436684,0.02115887
3168,Brisbane_AU,Painted Buttonquail,392,0.512880972,0.772298457,0.039006963
21318,Sydney_AU,Painted Buttonquail,177,0.583413572,0.731843198,0.055008703
13842,Mumbai_IN,Painted Francolin,309,1.015438279,0.761208572,0.043303643
14168,Nagpur_IN,Painted Francolin,225,0.765086266,0.824578251,0.054971883
4201,Caracas_VE,Painted Parakeet,141,1.13122396,0.982044595,0.082703074
7984,Guatemala_City_GT,Painted Redstart,462,0.723356612,0.888937595,0.04135712
13018,Mexico_City_MX,Painted Redstart,462,1.656207107,1.064423243,0.049521451
13283,Monterrey_MX,Painted Redstart,554,0.485340026,0.700736216,0.029771429
16952,Phoenix_US,Painted Redstart,607,0.169212575,0.673155141,0.027322524
17650,Puerto_Vallarta_MX,Painted Redstart,285,0.237902153,0.61637601,0.036510964
2014,Bengaluru_IN,Painted Spurfowl,136,0.55838246,0.776787013,0.066608937
1218,Bangkok_TH,Painted Stork,2281,1.443730126,1.071782965,0.022441103
1871,Bengaluru_IN,Painted Stork,5158,2.334896755,1.210974474,0.016861427
6638,Delhi_IN,Painted Stork,2759,1.892402737,1.046343916,0.019920425
13654,Mumbai_IN,Painted Stork,3193,2.17654879,0.748713931,0.013250018
14205,Nagpur_IN,Painted Stork,211,0.397837422,0.658450079,0.045329573
20779,Singapore_SG,Painted Stork,339,2.125067921,0.600274514,0.032602436
21816,Thiruvananthapuram_IN,Painted Stork,937,0.627139915,0.750486827,0.024517336
22840,Visakhapatnam_IN,Painted Stork,139,1.647029967,1.033372866,0.087649543
12185,Manaus_BR,Painted Tody-Flycatcher,148,2.298511057,1.528855089,0.125671114
17393,Puerto_Princesa_PH,Palawan Blue Flycatcher,164,0.07679625,0.198316861,0.015485945
17370,Puerto_Princesa_PH,Palawan Flowerpecker,390,0.192593431,0.378366796,0.019159347
17392,Puerto_Princesa_PH,Palawan Hornbill,182,0.07796969,0.188092162,0.013942319
17394,Puerto_Princesa_PH,Palawan Tit,130,0.070603634,0.193024891,0.016929403
17367,Puerto_Princesa_PH,Pale Spiderhunter,290,0.198072493,0.351491365,0.020640284
14255,Naha_JP,Pale Thrush,361,1.810143685,1.15868612,0.06098348
20117,Seoul_KR,Pale Thrush,228,3.148427558,1.069615666,0.070837028
20304,Shanghai_CN,Pale Thrush,553,2.64179986,1.143598827,0.048630769
21405,Taipei_TW,Pale Thrush,5200,2.429695269,1.234936067,0.017125482
22109,Tokyo_JP,Pale Thrush,743,3.000810531,1.140963675,0.041857898
14405,Nairobi_KE,Pale White-eye,180,0.969670383,1.0085962,0.075176322
2685,Bogota_CO,Pale-bellied Hermit,316,0.509822061,0.726536359,0.040870863
2633,Bogota_CO,Pale-bellied Tapaculo,1753,0.639270505,0.967066122,0.023097513
